# <AnglePotential>
   2.33525     1.50110
   2.33734     1.51488
   2.33944     1.52884
   2.34153     1.54265
   2.34363     1.55606
   2.34572     1.56906
   2.34782     1.58194
   2.34991     1.59516
   2.35201     1.60908
   2.35410     1.62382
   2.35619     1.63916
   2.35829     1.65462
   2.36038     1.66975
   2.36248     1.68434
   2.36457     1.69855
   2.36667     1.71281
   2.36876     1.72756
   2.37086     1.74304
   2.37295     1.75913
   2.37504     1.77537
   2.37714     1.79123
   2.37923     1.80634
   2.38133     1.82070
   2.38342     1.83461
   2.38552     1.84855
   2.38761     1.86284
   2.38970     1.87752
   2.39180     1.89229
   2.39389     1.90665
   2.39599     1.92015
   2.39808     1.93264
   2.40018     1.94428
   2.40227     1.95543
   2.40437     1.96648
   2.40646     1.97763
   2.40855     1.98884
   2.41065     1.99989
   2.41274     2.01054
   2.41484     2.02072
   2.41693     2.03057
   2.41903     2.04040
   2.42112     2.05055
   2.42322     2.06119
   2.42531     2.07225
   2.42740     2.08344
   2.42950     2.09442
   2.43159     2.10494
   2.43369     2.11504
   2.43578     2.12497
   2.43788     2.13507
   2.43997     2.14561
   2.44206     2.15666
   2.44416     2.16805
   2.44625     2.17953
   2.44835     2.19090
   2.45044     2.20220
   2.45254     2.21371
   2.45463     2.22583
   2.45673     2.23884
   2.45882     2.25281
   2.46091     2.26741
   2.46301     2.28210
   2.46510     2.29633
   2.46720     2.30983
   2.46929     2.32267
   2.47139     2.33519
   2.47348     2.34781
   2.47558     2.36080
   2.47767     2.37418
   2.47976     2.38769
   2.48186     2.40101
   2.48395     2.41397
   2.48605     2.42669
   2.48814     2.43952
   2.49024     2.45290
   2.49233     2.46714
   2.49442     2.48222
   2.49652     2.49778
   2.49861     2.51330
   2.50071     2.52838
   2.50280     2.54292
   2.50490     2.55720
   2.50699     2.57169
   2.50909     2.58684
   2.51118     2.60287
   2.51327     2.61965
   2.51537     2.63683
   2.51746     2.65409
   2.51956     2.67140
   2.52165     2.68914
   2.52375     2.70788
   2.52584     2.72819
   2.52793     2.75026
   2.53003     2.77371
   2.53212     2.79771
   2.53422     2.82127
   2.53631     2.84373
   2.53841     2.86498
   2.54050     2.88546
   2.54260     2.90582
   2.54469     2.92662
   2.54678     2.94800
   2.54888     2.96964
   2.55097     2.99096
   2.55307     3.01153
   2.55516     3.03128
   2.55726     3.05063
   2.55935     3.07023
   2.56145     3.09066
   2.56354     3.11214
   2.56563     3.13437
   2.56773     3.15673
   2.56982     3.17860
   2.57192     3.19973
   2.57401     3.22038
   2.57611     3.24119
   2.57820     3.26284
   2.58029     3.28573
   2.58239     3.30975
   2.58448     3.33432
   2.58658     3.35880
